country,region,year,co2,gdp,population,child_mortality,life
Kazakhstan,Europe & Central Asia,1974,16,13052,13950987,79.3,63.571
Kazakhstan,Europe & Central Asia,1975,16.6,12857,14136006,77.8,63.785
Kazakhstan,Europe & Central Asia,1976,17.1,13224,14304947,76.4,64.003
Kazakhstan,Europe & Central Asia,1977,17.5,13301,14461277,75,64.234
Kazakhstan,Europe & Central Asia,1978,17.9,13402,14610810,73.6,64.484
Kazakhstan,Europe & Central Asia,1979,17.9,13115,14761508,72,64.759
Kazakhstan,Europe & Central Asia,1980,18.4,12914,14918991,70.2,65.068
Kazakhstan,Europe & Central Asia,1981,17.8,12816,15082186,68.1,65.425
Kazakhstan,Europe & Central Asia,1982,17.9,12913,15248460,65.9,65.818
Kazakhstan,Europe & Central Asia,1983,18,13100,15419454,63.6,66.227
Kazakhstan,Europe & Central Asia,1984,17.9,13032,15596921,61.5,66.626
Kazakhstan,Europe & Central Asia,1985,19.1,12922,15780002,59.4,66.972
Kazakhstan,Europe & Central Asia,1986,18.9,13222,15972358,57.5,67.216
Kazakhstan,Europe & Central Asia,1987,19.5,13166,16167918,55.8,67.331
Kazakhstan,Europe & Central Asia,1988,19.8,13225,16344294,54.4,67.297
Kazakhstan,Europe & Central Asia,1989,19.3,13242,16471823,53.3,67.113
Kazakhstan,Europe & Central Asia,1990,18,12729,16530000,52.6,66.777
Kazakhstan,Europe & Central Asia,1991,17.3,11258,16513480,52.4,66.297
Kazakhstan,Europe & Central Asia,1992,15.9,10669,16430903,52.7,65.719
Kazakhstan,Europe & Central Asia,1993,13.3,9751,16293800,52.9,65.098
Kazakhstan,Europe & Central Asia,1994,12.3,8647,16120117,53.1,64.485
Kazakhstan,Europe & Central Asia,1995,10.5,8079,15925853,52.7,63.942
Kazakhstan,Europe & Central Asia,1996,8.95,8243,15712544,51.8,63.532
Kazakhstan,Europe & Central Asia,1997,8.31,8517,15484686,50.1,63.281
Kazakhstan,Europe & Central Asia,1998,8.29,8500,15265189,48.1,63.197
Kazakhstan,Europe & Central Asia,1999,7.68,8813,15082372,45.9,63.282
Kazakhstan,Europe & Central Asia,2000,7.84,9706,14956694,43.6,63.513
Kazakhstan,Europe & Central Asia,2001,8.77,11035,14897666,41.2,63.848
Kazakhstan,Europe & Central Asia,2002,8.85,12116,14901669,39,64.228
Kazakhstan,Europe & Central Asia,2003,9.34,13198,14959072,36.8,64.6
Kazakhstan,Europe & Central Asia,2004,11.2,14365,15053492,34.7,64.934
Kazakhstan,Europe & Central Asia,2005,11.4,15619,15171805,32.5,65.215
Kazakhstan,Europe & Central Asia,2006,12.3,17109,15312333,30.3,65.439
Kazakhstan,Europe & Central Asia,2007,14,18419,15476093,28.1,65.629
Kazakhstan,Europe & Central Asia,2008,14.5,18797,15655345,25.9,65.801
Kazakhstan,Europe & Central Asia,2009,13.2,18527,15841096,23.7,65.96
Kazakhstan,Europe & Central Asia,2010,15.2,19601,16026367,21.6,66.108
Kazakhstan,Europe & Central Asia,2011,15.6,20772,16206750,19.6,66.252
Kazakhstan,Europe & Central Asia,2012,14.4,21506,16381297,17.9,66.394
Kazakhstan,Europe & Central Asia,2013,15.3,22470,16550975,16.4,66.536
Kenya,Sub-Saharan Africa,1964,0.307,1922,9200107,170.6,48.841
Kenya,Sub-Saharan Africa,1965,0.26,1952,9504635,165.8,49.409
Kenya,Sub-Saharan Africa,1966,0.273,2114,9822419,161.8,49.962
Kenya,Sub-Saharan Africa,1967,0.266,2133,10154382,158.3,50.513
Kenya,Sub-Saharan Africa,1968,0.269,2064,10502123,154.7,51.073
Kenya,Sub-Saharan Africa,1969,0.288,2124,10867576,151.1,51.641
Kenya,Sub-Saharan Africa,1970,0.274,1948,11252318,147.4,52.217
Kenya,Sub-Saharan Africa,1971,0.316,2002,11657321,143.8,52.794
Kenya,Sub-Saharan Africa,1972,0.32,2029,12082989,140.1,53.364
Kenya,Sub-Saharan Africa,1973,0.313,2059,12529622,136.3,53.923
Kenya,Sub-Saharan Africa,1974,0.381,2082,12997274,132.3,54.468
Kenya,Sub-Saharan Africa,1975,0.369,2000,13486116,128.1,55.01
Kenya,Sub-Saharan Africa,1976,0.329,2004,13995982,123.8,55.561
Kenya,Sub-Saharan Africa,1977,0.348,2109,14527391,119.6,56.124
Kenya,Sub-Saharan Africa,1978,0.353,2214,15081923,115.2,56.698
Kenya,Sub-Saharan Africa,1979,0.322,2212,15661593,110.9,57.268
Kenya,Sub-Saharan Africa,1980,0.381,2249,16267558,107.3,57.818
Kenya,Sub-Saharan Africa,1981,0.386,2246,16899958,103.7,58.324
Kenya,Sub-Saharan Africa,1982,0.267,2242,17557466,100.4,58.765
Kenya,Sub-Saharan Africa,1983,0.256,2188,18237830,97.5,59.122
Kenya,Sub-Saharan Africa,1984,0.228,2144,18937969,95.4,59.383
Kenya,Sub-Saharan Africa,1985,0.192,2155,19655192,94.1,59.546
Kenya,Sub-Saharan Africa,1986,0.204,2226,20387701,93.4,59.617
Kenya,Sub-Saharan Africa,1987,0.245,2275,21134404,93.5,59.609
Kenya,Sub-Saharan Africa,1988,0.219,2332,21894026,94.4,59.529
Kenya,Sub-Saharan Africa,1989,0.229,2359,22665447,95.8,59.374
Kenya,Sub-Saharan Africa,1990,0.249,2376,23447177,97.7,59.119
Kenya,Sub-Saharan Africa,1991,0.2,2332,24240108,99.8,58.73
Kenya,Sub-Saharan Africa,1992,0.222,2239,25042330,102.1,58.199
Kenya,Sub-Saharan Africa,1993,0.246,2177,25846436,104.1,57.539
Kenya,Sub-Saharan Africa,1994,0.247,2168,26642887,105.8,56.783
Kenya,Sub-Saharan Africa,1995,0.276,2199,27425720,106.9,55.969
Kenya,Sub-Saharan Africa,1996,0.331,2227,28191597,107.4,55.144
Kenya,Sub-Saharan Africa,1997,0.285,2179,28944780,107.1,54.365
Kenya,Sub-Saharan Africa,1998,0.337,2194,29696410,106.2,53.692
Kenya,Sub-Saharan Africa,1999,0.332,2187,30462154,104.7,53.173
Kenya,Sub-Saharan Africa,2000,0.331,2143,31253701,102.5,52.864
Kenya,Sub-Saharan Africa,2001,0.29,2166,32076186,99.7,52.802
Kenya,Sub-Saharan Africa,2002,0.24,2120,32927864,96.4,52.98
Kenya,Sub-Saharan Africa,2003,0.198,2124,33805301,92.7,53.374
Kenya,Sub-Saharan Africa,2004,0.217,2173,34702176,88.8,53.966
Kenya,Sub-Saharan Africa,2005,0.238,2240,35614576,84.5,54.73
Kenya,Sub-Saharan Africa,2006,0.258,2319,36540948,80.4,55.635
Kenya,Sub-Saharan Africa,2007,0.258,2416,37485246,76.4,56.627
Kenya,Sub-Saharan Africa,2008,0.262,2358,38455418,71,57.648
Kenya,Sub-Saharan Africa,2009,0.307,2371,39462188,67.2,58.649
Kenya,Sub-Saharan Africa,2010,0.294,2503,40512682,63.6,59.58
Kenya,Sub-Saharan Africa,2011,0.317,2585,41609728,59.8,60.403
Kenya,Sub-Saharan Africa,2012,0.287,2631,42749418,57.1,61.115
Kenya,Sub-Saharan Africa,2013,0.297,2706,43923719,54.5,61.716
Kiribati,East Asia & Pacific,1964,0.404,2639,36801,173.5,48.716
Kiribati,East Asia & Pacific,1965,0.237,2716,37895,167,49.167
Kiribati,East Asia & Pacific,1966,0.232,2796,39071,160.7,49.618
Kiribati,East Asia & Pacific,1967,0.454,2877,40314,154.8,50.069
Kiribati,East Asia & Pacific,1968,0.668,2961,41574,149.5,50.521
Kiribati,East Asia & Pacific,1969,0.219,3047,42782,144.4,50.971
Kiribati,East Asia & Pacific,1970,0.43,3136,43891,140,51.422
Kiribati,East Asia & Pacific,1971,0.564,2998,44881,136,51.873
Kiribati,East Asia & Pacific,1972,0.486,3295,45777,132.5,52.324
Kiribati,East Asia & Pacific,1973,0.684,3913,46629,129.8,52.775
Kiribati,East Asia & Pacific,1974,0.607,5582,47515,127.7,53.226
Kiribati,East Asia & Pacific,1975,0.598,5764,48491,126,53.675
Kiribati,East Asia & Pacific,1976,0.59,4131,49573,124.8,54.121
Kiribati,East Asia & Pacific,1977,0.387,3850,50750,124,54.563
Kiribati,East Asia & Pacific,1978,0.382,3798,52015,123.3,55.003
Kiribati,East Asia & Pacific,1979,0.439,3275,53350,122.9,55.444
Kiribati,East Asia & Pacific,1980,0.494,1774,54742,122.3,55.894
Kiribati,East Asia & Pacific,1981,0.488,1669,56180,121.7,56.364
Kiribati,East Asia & Pacific,1982,0.421,1792,57668,120.7,56.858
Kiribati,East Asia & Pacific,1983,0.356,1574,59223,119.3,57.375
Kiribati,East Asia & Pacific,1984,0.351,1651,60871,117.4,57.908
Kiribati,East Asia & Pacific,1985,0.344,1531,62620,114.9,58.442
Kiribati,East Asia & Pacific,1986,0.28,1510,64491,111.9,58.959
Kiribati,East Asia & Pacific,1987,0.327,1421,66457,108.3,59.444
Kiribati,East Asia & Pacific,1988,0.318,1633,68416,104.3,59.89
Kiribati,East Asia & Pacific,1989,0.31,1455,70239,100.1,60.295
Kiribati,East Asia & Pacific,1990,0.304,1453,71835,96,60.67
Kiribati,East Asia & Pacific,1991,0.299,1365,73163,92.2,61.03
Kiribati,East Asia & Pacific,1992,0.343,1388,74263,89,61.394
Kiribati,East Asia & Pacific,1993,0.387,1418,75227,86.2,61.775
Kiribati,East Asia & Pacific,1994,0.383,1468,76188,83.8,62.176
Kiribati,East Asia & Pacific,1995,0.377,1434,77248,81.6,62.597
Kiribati,East Asia & Pacific,1996,0.418,1500,78431,79.4,63.028
Kiribati,East Asia & Pacific,1997,0.32,1559,79713,77.3,63.455
Kiribati,East Asia & Pacific,1998,0.36,1702,81085,75.1,63.87
Kiribati,East Asia & Pacific,1999,0.354,1676,82524,72.8,64.266
Kiribati,East Asia & Pacific,2000,0.348,1804,84010,70.6,64.642
Kiribati,East Asia & Pacific,2001,0.299,1785,85550,68.5,64.999
Kiribati,East Asia & Pacific,2002,0.462,1763,87147,66.9,65.341
Kiribati,East Asia & Pacific,2003,0.454,1801,88776,65.7,65.674
Kiribati,East Asia & Pacific,2004,0.486,1826,90398,65.1,66.001
Kiribati,East Asia & Pacific,2005,0.675,1792,91988,64.8,66.325
Kiribati,East Asia & Pacific,2006,0.739,1683,93534,64.8,66.647
Kiribati,East Asia & Pacific,2007,0.533,1782,95043,64.8,66.97
Kiribati,East Asia & Pacific,2008,0.559,1803,96532,64.5,67.294
Kiribati,East Asia & Pacific,2009,0.401,1765,98027,63.9,67.619
Kiribati,East Asia & Pacific,2010,0.607,1729,99546,62.9,67.945
Kiribati,East Asia & Pacific,2011,0.596,1750,101093,61.7,68.269
Kiribati,East Asia & Pacific,2012,0.585,1772,102660,60.4,68.59
Kiribati,East Asia & Pacific,2013,0.574,1796,104251,58.9,68.905
Kuwait,Middle East & North Africa,1964,59.6,29279,433288,109.1,62.781
Kuwait,Middle East & North Africa,1965,74.8,32427,484205,101.1,63.364
Kuwait,Middle East & North Africa,1966,67,35912,535698,93.7,63.915
Kuwait,Middle East & North Africa,1967,43.9,39772,588171,87,64.438
Kuwait,Middle East & North Africa,1968,35.3,44047,641694,81.1,64.934
Kuwait,Middle East & North Africa,1969,38.8,48781,696610,75.8,65.406
Kuwait,Middle East & North Africa,1970,33.5,54023,753142,70.9,65.857
Kuwait,Middle East & North Africa,1971,33.9,63583,811187,66.5,66.285
Kuwait,Middle East & North Africa,1972,32.3,62371,870446,62.3,66.692
Kuwait,Middle East & North Africa,1973,26.7,59388,930744,58.4,67.08
Kuwait,Middle East & North Africa,1974,20,115159,991885,54.8,67.451
Kuwait,Middle East & North Africa,1975,16.4,91796,1053753,51.4,67.808
Kuwait,Middle East & North Africa,1976,17,92442,1116083,48.2,68.155
Kuwait,Middle East & North Africa,1977,14.9,87987,1178930,45.1,68.495
Kuwait,Middle East & North Africa,1978,17.1,81146,1242872,42.1,68.827
Kuwait,Middle East & North Africa,1979,13.6,109863,1308718,39.1,69.154
Kuwait,Middle East & North Africa,1980,18,108146,1376963,36.1,69.477
Kuwait,Middle East & North Africa,1981,17.5,85525,1445699,33.2,69.796
Kuwait,Middle East & North Africa,1982,14,67708,1514013,30.2,70.109
Kuwait,Middle East & North Africa,1983,13.7,65168,1584310,27.4,70.413
Kuwait,Middle East & North Africa,1984,17.1,63619,1659961,25,70.705
Kuwait,Middle East & North Africa,1985,16.8,58143,1742083,23.1,70.983
Kuwait,Middle East & North Africa,1986,19.2,42858,1835819,21.7,71.243
Kuwait,Middle East & North Africa,1987,16.2,47974,1937316,20.6,71.484
Kuwait,Middle East & North Africa,1988,16.1,40807,2028166,19.6,71.704
Kuwait,Middle East & North Africa,1989,17.1,46363,2083550,18.8,71.903
Kuwait,Middle East & North Africa,1990,24.3,37521,2087687,17.9,72.08
Kuwait,Middle East & North Africa,1991,5.01,18820,2031004,19.9,72.234
Kuwait,Middle East & North Africa,1992,11,50924,1924077,16.3,72.37
Kuwait,Middle East & North Africa,1993,18.7,69683,1795976,15.7,72.49
Kuwait,Middle East & North Africa,1994,23.4,75577,1687552,15.2,72.597
Kuwait,Middle East & North Africa,1995,34,82268,1627911,14.7,72.695
Kuwait,Middle East & North Africa,1996,30.7,82811,1628120,14.2,72.787
Kuwait,Middle East & North Africa,1997,32,82227,1678812,13.8,72.874
Kuwait,Middle East & North Africa,1998,28.2,80971,1763693,13.3,72.96
Kuwait,Middle East & North Africa,1999,27.6,75316,1857217,12.9,73.046
Kuwait,Middle East & North Africa,2000,26.1,75219,1940786,12.7,73.133
Kuwait,Middle East & North Africa,2001,27.3,72922,2009588,12.5,73.22
Kuwait,Middle East & North Africa,2002,27.2,72630,2069816,12.3,73.307
Kuwait,Middle East & North Africa,2003,27.6,82466,2126786,12.1,73.391
Kuwait,Middle East & North Africa,2004,28.8,88010,2189485,11.9,73.475
Kuwait,Middle East & North Africa,2005,31.4,92665,2264014,11.7,73.558
Kuwait,Middle East & North Africa,2006,31,94642,2351441,11.6,73.642
Kuwait,Middle East & North Africa,2007,30.1,94915,2447818,11.5,73.726
Kuwait,Middle East & North Africa,2008,31.2,91966,2548351,11.3,73.812
Kuwait,Middle East & North Africa,2009,31,81025,2646286,11.1,73.901
Kuwait,Middle East & North Africa,2010,29.9,75365,2736732,10.8,73.992
Kuwait,Middle East & North Africa,2011,28.5,79102,2818042,10.3,74.088
Kuwait,Middle East & North Africa,2012,30.1,81080,2891553,9.9,74.186
Kuwait,Middle East & North Africa,2013,27.3,79395,2959015,9.4,74.288
Latvia,Europe & Central Asia,1992,5.4,8057,2612722,23.2,68.45
Latvia,Europe & Central Asia,1993,4.65,7792,2571110,23.8,66.63
Latvia,Europe & Central Asia,1994,4.29,8081,2528893,24,65.17
Latvia,Europe & Central Asia,1995,3.76,8110,2492095,23.7,66.01
Latvia,Europe & Central Asia,1996,3.69,8408,2462617,22.9,68.6
Latvia,Europe & Central Asia,1997,3.45,9238,2438994,21.6,69.21
Latvia,Europe & Central Asia,1998,3.32,9912,2419819,20.1,68.86
Latvia,Europe & Central Asia,1999,2.82,10208,2402452,18.6,69.64
Latvia,Europe & Central Asia,2000,2.66,10859,2384972,17.2,70.16
Latvia,Europe & Central Asia,2001,2.96,11787,2367302,16,69.88
Latvia,Europe & Central Asia,2002,2.96,12782,2350340,15.1,70.17
Latvia,Europe & Central Asia,2003,3.2,14020,2334225,14.3,70.62
Latvia,Europe & Central Asia,2004,3.25,15437,2319229,13.4,70.92
Latvia,Europe & Central Asia,2005,3.33,17192,2305528,12.5,70.61
Latvia,Europe & Central Asia,2006,3.6,19367,2293080,11.8,70.53
Latvia,Europe & Central Asia,2007,3.78,21438,2281693,11.1,70.77
Latvia,Europe & Central Asia,2008,3.64,20977,2271198,10.5,71.635
Latvia,Europe & Central Asia,2009,3.37,18300,2261380,9.9,71.736
Latvia,Europe & Central Asia,2010,3.81,18148,2252060,9.4,71.836
Latvia,Europe & Central Asia,2011,3.49,19405,2243142,9,71.94
Latvia,Europe & Central Asia,2012,3.42,20597,2234572,8.7,72.045
Latvia,Europe & Central Asia,2013,3.47,21699,2226260,8.4,72.15
Lebanon,Middle East & North Africa,1964,1.6,9767,2147273,69.1,64.435
Lebanon,Middle East & North Africa,1965,1.59,10545,2203902,67.6,64.709
Lebanon,Middle East & North Africa,1966,1.7,11047,2256917,66.3,64.982
Lebanon,Middle East & North Africa,1967,1.64,10320,2306528,65.2,65.255
Lebanon,Middle East & North Africa,1968,1.67,11391,2355380,64.2,65.528
Lebanon,Middle East & North Africa,1969,1.93,11422,2407221,63.4,65.8
Lebanon,Middle East & North Africa,1970,1.72,11978,2464286,62.7,66.067
Lebanon,Middle East & North Africa,1971,2.27,12871,2528423,61.9,66.323
Lebanon,Middle East & North Africa,1972,2.37,14207,2597588,61.2,66.565
Lebanon,Middle East & North Africa,1973,2.89,14597,2665458,60.5,66.789
Lebanon,Middle East & North Africa,1974,2.85,14773,2723330,59.6,66.995
Lebanon,Middle East & North Africa,1975,2.5,10242,2765289,58.6,67.182
Lebanon,Middle East & North Africa,1976,2.36,4303,2788641,57.4,67.351
Lebanon,Middle East & North Africa,1977,2.14,7403,2796136,56,67.507
Lebanon,Middle East & North Africa,1978,2.19,7589,2794001,54.5,67.656
Lebanon,Middle East & North Africa,1979,2.37,8585,2791308,52.9,67.803
Lebanon,Middle East & North Africa,1980,2.37,9098,2794638,51.2,67.954
Lebanon,Middle East & North Africa,1981,2.43,9165,2807342,49.4,68.113
Lebanon,Middle East & North Africa,1982,2.32,5811,2827767,47.5,68.286
Lebanon,Middle East & North Africa,1983,2.76,7026,2851609,45.6,68.474
Lebanon,Middle East & North Africa,1984,2.64,10182,2872204,43.6,68.68
Lebanon,Middle East & North Africa,1985,3.01,12739,2885481,41.6,68.904
Lebanon,Middle East & North Africa,1986,2.9,12021,2888455,39.6,69.143
Lebanon,Middle East & North Africa,1987,2.98,14077,2884778,37.7,69.394
Lebanon,Middle East & North Africa,1988,2.87,10186,2884840,35.9,69.656
Lebanon,Middle East & North Africa,1989,3.01,5891,2902893,34.1,69.93
Lebanon,Middle East & North Africa,1990,3.04,7734,2948372,32.5,70.222
Lebanon,Middle East & North Africa,1991,3.08,10497,3026061,31,70.537
Lebanon,Middle East & North Africa,1992,3.67,10699,3130785,29.6,70.878
Lebanon,Middle East & North Africa,1993,4.03,11136,3249799,28.3,71.248
Lebanon,Middle East & North Africa,1994,4.27,11729,3364891,27,71.646
Lebanon,Middle East & North Africa,1995,4.48,12254,3462974,25.8,72.07
Lebanon,Middle East & North Africa,1996,4.48,12726,3539137,24.6,72.515
Lebanon,Middle East & North Africa,1997,5.06,12347,3597350,23.5,72.975
Lebanon,Middle East & North Africa,1998,5.35,12703,3644171,22.3,73.446
Lebanon,Middle East & North Africa,1999,5.22,12475,3690033,21.2,73.923
Lebanon,Middle East & North Africa,2000,4.71,12335,3742329,20,74.409
Lebanon,Middle East & North Africa,2001,4.81,12356,3802903,18.8,74.909
Lebanon,Middle East & North Africa,2002,4.54,12199,3868504,17.6,75.424
Lebanon,Middle East & North Africa,2003,4.91,11998,3935421,16.4,75.952
Lebanon,Middle East & North Africa,2004,4.35,12348,3998042,15.2,76.484
Lebanon,Middle East & North Africa,2005,4.07,12258,4052420,14.1,77.008
Lebanon,Middle East & North Africa,2006,3.56,12171,4097457,13,77.506
Lebanon,Middle East & North Africa,2007,3.29,13122,4134872,12.1,77.97
Lebanon,Middle East & North Africa,2008,4.19,14158,4166915,11.3,78.392
Lebanon,Middle East & North Africa,2009,4.99,15393,4196990,10.7,78.77
Lebanon,Middle East & North Africa,2010,4.62,16263,4227597,10.1,79.11
Lebanon,Middle East & North Africa,2011,4.46,16431,4259405,9.7,79.421
Lebanon,Middle East & North Africa,2012,4.6,16633,4291719,9.3,79.716
Lebanon,Middle East & North Africa,2013,4.28,16623,4324060,8.9,80.007
Lesotho,Sub-Saharan Africa,1990,0.919,1301,1639177,83.7,59.442
Lesotho,Sub-Saharan Africa,1991,0.936,1326,1669190,82.8,59.75
Lesotho,Sub-Saharan Africa,1992,0.952,1395,1699284,82.9,59.695
Lesotho,Sub-Saharan Africa,1993,0.962,1413,1729896,84,59.215
Lesotho,Sub-Saharan Africa,1994,0.967,1461,1761558,86.4,58.302
Lesotho,Sub-Saharan Africa,1995,0.97,1466,1794531,89.6,56.958
Lesotho,Sub-Saharan Africa,1996,0.973,1520,1829222,93,55.222
Lesotho,Sub-Saharan Africa,1997,0.978,1563,1865218,96.4,53.235
Lesotho,Sub-Saharan Africa,1998,0.985,1572,1900962,99.8,51.156
Lesotho,Sub-Saharan Africa,1999,0.987,1563,1934337,102.9,49.114
Lesotho,Sub-Saharan Africa,2000,0.991,1629,1963878,106,47.265
Lesotho,Sub-Saharan Africa,2001,0.996,1684,1988983,108.6,45.745
Lesotho,Sub-Saharan Africa,2002,1,1680,2010261,111.2,44.611
Lesotho,Sub-Saharan Africa,2003,1.01,1747,2028976,113.8,43.889
Lesotho,Sub-Saharan Africa,2004,1.03,1775,2047006,115.8,43.597
Lesotho,Sub-Saharan Africa,2005,1.03,1810,2065752,117.3,43.724
Lesotho,Sub-Saharan Africa,2006,1.04,1873,2085561,118.3,44.22
Lesotho,Sub-Saharan Africa,2007,1.05,1947,2106128,115.6,44.961
Lesotho,Sub-Saharan Africa,2008,1.06,2041,2127412,114.2,45.825
Lesotho,Sub-Saharan Africa,2009,1.1,2091,2149201,105.7,46.729
Lesotho,Sub-Saharan Africa,2010,1.12,2235,2171318,101.5,47.584
Lesotho,Sub-Saharan Africa,2011,1.13,2301,2193843,98.5,48.327
Lesotho,Sub-Saharan Africa,2012,1.15,2390,2216850,97.5,48.947
Lesotho,Sub-Saharan Africa,2013,1.15,2473,2240126,98.9,49.446
Liberia,Sub-Saharan Africa,1964,0.395,1287,1230038,311.7,36.049
Liberia,Sub-Saharan Africa,1965,0.445,1298,1261555,308.8,36.52
Liberia,Sub-Saharan Africa,1966,0.477,1348,1294368,305.6,37.03
Liberia,Sub-Saharan Africa,1967,0.466,1386,1328506,301.4,37.564
Liberia,Sub-Saharan Africa,1968,0.656,1399,1364046,296.8,38.113
Liberia,Sub-Saharan Africa,1969,0.922,1446,1401077,291.6,38.674
Liberia,Sub-Saharan Africa,1970,1.03,1486,1439677,286.3,39.254
Liberia,Sub-Saharan Africa,1971,1.05,1507,1479831,281.2,39.867
Liberia,Sub-Saharan Africa,1972,1.01,1507,1521565,276.2,40.522
Liberia,Sub-Saharan Africa,1973,0.965,1510,1565044,271.3,41.217
Liberia,Sub-Saharan Africa,1974,1.09,1505,1610474,266.1,41.943
Liberia,Sub-Saharan Africa,1975,0.914,1394,1657971,261.2,42.686
Liberia,Sub-Saharan Africa,1976,0.884,1408,1706539,256.8,43.431
Liberia,Sub-Saharan Africa,1977,0.857,1370,1755815,252.3,44.156
Liberia,Sub-Saharan Africa,1978,0.851,1397,1807164,248.4,44.838
Liberia,Sub-Saharan Africa,1979,1.07,1408,1862497,244.6,45.458
Liberia,Sub-Saharan Africa,1980,1.08,1268,1922536,241.1,45.996
Liberia,Sub-Saharan Africa,1981,0.991,1168,1988931,238,46.435
Liberia,Sub-Saharan Africa,1982,0.296,1138,2059483,235.6,46.778
Liberia,Sub-Saharan Africa,1983,0.338,1055,2126455,234,47.032
Liberia,Sub-Saharan Africa,1984,0.324,1015,2179471,233.7,47.206
Liberia,Sub-Saharan Africa,1985,0.329,971,2211509,235,47.298
Liberia,Sub-Saharan Africa,1986,0.331,947,2221350,237.8,47.309
Liberia,Sub-Saharan Africa,1987,0.35,959,2212690,242.1,47.26
Liberia,Sub-Saharan Africa,1988,0.378,988,2189831,246.9,47.189
Liberia,Sub-Saharan Africa,1989,0.313,1020,2159264,251.5,47.138
Liberia,Sub-Saharan Africa,1990,0.226,503,2127098,255,47.183
Liberia,Sub-Saharan Africa,1991,0.135,439,2091355,256.7,47.406
Liberia,Sub-Saharan Africa,1992,0.14,290,2054179,255.4,47.839
Liberia,Sub-Saharan Africa,1993,0.158,197,2030591,251.6,48.475
Liberia,Sub-Saharan Africa,1994,0.155,153,2039922,245.5,49.283
Liberia,Sub-Saharan Africa,1995,0.157,142,2094591,237.4,50.163
Liberia,Sub-Saharan Africa,1996,0.154,151,2203809,227.7,50.984
Liberia,Sub-Saharan Africa,1997,0.148,289,2360511,217.1,51.641
Liberia,Sub-Saharan Africa,1998,0.147,346,2540835,205.8,52.082
Liberia,Sub-Saharan Africa,1999,0.143,397,2710963,193.9,52.314
Liberia,Sub-Saharan Africa,2000,0.146,473,2847290,181.8,52.424
Liberia,Sub-Saharan Africa,2001,0.164,557,2939296,169.7,52.549
Liberia,Sub-Saharan Africa,2002,0.159,718,2996082,157.6,52.828
Liberia,Sub-Saharan Africa,2003,0.167,474,3037412,145.9,53.347
Liberia,Sub-Saharan Africa,2004,0.194,441,3092721,134.8,54.116
Liberia,Sub-Saharan Africa,2005,0.223,470,3182539,124.7,55.088
Liberia,Sub-Saharan Africa,2006,0.222,499,3313718,115.7,56.164
Liberia,Sub-Saharan Africa,2007,0.19,555,3477197,107.8,57.212
Liberia,Sub-Saharan Africa,2008,0.154,588,3658460,100.9,58.132
Liberia,Sub-Saharan Africa,2009,0.136,643,3835929,94.7,58.884
Liberia,Sub-Saharan Africa,2010,0.201,689,3994122,89.3,59.459
Liberia,Sub-Saharan Africa,2011,0.219,729,4128572,84.5,59.885
Liberia,Sub-Saharan Africa,2012,0.246,782,4244684,80.3,60.23
Liberia,Sub-Saharan Africa,2013,0.223,875,4348740,76.3,60.556
Libya,Middle East & North Africa,1964,0.398,30463,1561744,215.2,48.914
Libya,Middle East & North Africa,1965,0.586,37902,1622996,200.6,50.303
Libya,Middle East & North Africa,1966,1.46,43467,1688870,186.6,51.581
Libya,Middle East & North Africa,1967,9.85,47050,1759132,173.2,52.778
Libya,Middle East & North Africa,1968,15.4,60948,1833611,160.5,53.921
Libya,Middle East & North Africa,1969,17.4,66299,1911968,148.7,55.011
Libya,Middle East & North Africa,1970,15.2,67491,1994000,137.8,56.052
Libya,Middle East & North Africa,1971,9.71,61707,2079897,127.6,57.046
Libya,Middle East & North Africa,1972,6.54,52706,2169965,118.3,57.995
Libya,Middle East & North Africa,1973,6,50828,2264278,109.9,58.902
Libya,Middle East & North Africa,1974,3.68,41433,2362900,102.3,59.77
Libya,Middle East & North Africa,1975,4.38,42903,2466000,95.5,60.6
Libya,Middle East & North Africa,1976,6.5,51382,2572300,89.4,61.393
Libya,Middle East & North Africa,1977,7.02,55104,2681887,84,62.15
Libya,Middle East & North Africa,1978,7.13,56017,2797780,79.1,62.869
Libya,Middle East & North Africa,1979,8.41,61213,2924086,74.8,63.548
Libya,Middle East & North Africa,1980,8.36,59420,3063000,70.8,64.184
Libya,Middle East & North Africa,1981,8.61,45426,3216430,67.2,64.77
Libya,Middle East & North Africa,1982,8.84,44043,3381390,63.7,65.305
Libya,Middle East & North Africa,1983,8.41,40280,3549220,60.5,65.791
Libya,Middle East & North Africa,1984,7.64,35408,3708142,57.3,66.234
Libya,Middle East & North Africa,1985,8.11,35825,3849801,54.4,66.64
Libya,Middle East & North Africa,1986,8.53,30572,3970886,51.6,67.02
Libya,Middle East & North Africa,1987,7.92,25010,4074021,48.9,67.385
Libya,Middle East & North Africa,1988,8.62,23850,4164147,46.3,67.742
Libya,Middle East & North Africa,1989,8.62,24458,4249018,43.9,68.098
Libya,Middle East & North Africa,1990,8.29,26928,4334459,41.6,68.455
Libya,Middle East & North Africa,1991,9.43,30431,4421885,39.5,68.814
Libya,Middle East & North Africa,1992,8.01,28944,4509970,37.6,69.168
Libya,Middle East & North Africa,1993,8.19,27251,4598629,35.9,69.514
Libya,Middle East & North Africa,1994,9.09,27202,4687106,34.4,69.855
Libya,Middle East & North Africa,1995,9.3,23363,4775009,33.1,70.19
